customer_id,name_hash,account_open_date,segment,country,occupation,risk_rating_existing,kyc_flags
1877,hash_f31b20,2020-06-04,retail,NL,student,low,
1878,hash_dc5d63,2012-10-13,retail,DE,freelancer,low,
1879,hash_44a2e0,2018-11-11,corporate,US,business_owner,medium,
1880,hash_3214a6,2015-07-17,retail,GB,engineer,low,
1881,hash_b4568d,2019-08-21,retail,FR,consultant,high,pep
1882,hash_e1314f,2019-08-09,retail,US,engineer,low,
1883,hash_c45008,2010-11-02,retail,IN,student,high,
1884,hash_f0fcf3,2013-04-04,retail,US,consultant,low,
1885,hash_d52377,2010-04-20,corporate,IN,business_owner,medium,
1886,hash_c366c2,2016-10-17,retail,GB,student,medium,
1887,hash_7302e3,2017-12-07,retail,NL,lawyer,low,
1888,hash_2d1b2a,2022-10-20,retail,DE,self_employed,low,
1889,hash_681485,2021-06-21,retail,US,freelancer,low,
1890,hash_865dfb,2015-04-23,retail,SG,trader,low,
1891,hash_13168e,2013-05-05,retail,AE,self_employed,low,
1892,hash_ca4603,2017-05-03,corporate,FR,business_owner,low,
1893,hash_56f9f8,2015-09-27,retail,FR,ceo,low,
1894,hash_5fa9e4,2021-09-10,retail,NL,student,low,
1895,hash_059fdc,2012-09-06,retail,US,consultant,medium,
1896,hash_e06f96,2017-05-12,retail,GB,consultant,low,
1897,hash_af3303,2010-03-08,corporate,GB,ceo,low,
1898,hash_11f524,2021-03-19,corporate,CA,trader,low,
1899,hash_6be533,2021-07-05,retail,CA,business_owner,low,
1900,hash_9fdb62,2020-04-12,corporate,FR,ceo,low,
1901,hash_d54e99,2011-06-02,corporate,US,ceo,low,
1902,hash_fc4ddc,2013-06-25,retail,US,government_employee,low,
1903,hash_944626,2020-06-11,retail,IN,business_owner,low,
1904,hash_c91591,2022-05-11,corporate,NL,trader,low,
1905,hash_73e0f7,2019-03-16,retail,DE,ceo,low,
1906,hash_dea9dd,2017-09-13,retail,CA,ceo,low,
1907,hash_77369e,2021-07-26,corporate,DE,trader,medium,
1908,hash_656997,2020-09-20,retail,FR,business_owner,low,
1909,hash_060915,2010-01-02,corporate,AU,trader,low,
1910,hash_ab7314,2023-11-28,retail,US,doctor,low,
1911,hash_04df4d,2010-04-21,retail,US,ceo,low,
1912,hash_ff7d0f,2017-10-15,corporate,GB,lawyer,low,
1913,hash_c44799,2011-12-09,corporate,US,business_owner,low,
1914,hash_07a4e2,2011-04-15,retail,US,freelancer,low,
1915,hash_b432f3,2021-02-06,retail,IN,ceo,high,pep
1916,hash_65fc52,2018-05-02,retail,IN,engineer,medium,
1917,hash_cb79f8,2020-12-02,retail,FR,engineer,medium,
1918,hash_e74c0d,2023-01-09,corporate,AE,trader,low,
1919,hash_8c8a58,2023-01-01,retail,IN,self_employed,medium,
1920,hash_44968a,2010-07-30,retail,US,trader,low,
1921,hash_9f6992,2012-02-23,retail,DE,lawyer,low,
1922,hash_333222,2018-01-20,retail,AU,self_employed,high,pep
1923,hash_414e77,2014-09-15,retail,GB,doctor,low,
1924,hash_b139e1,2011-03-12,retail,FR,freelancer,medium,
1925,hash_0950ca,2016-09-24,retail,US,doctor,medium,
1926,hash_5103c3,2018-08-16,retail,FR,trader,low,
1927,hash_e5b294,2019-08-03,corporate,US,consultant,low,
1928,hash_5bce84,2014-11-16,retail,DE,ceo,low,
1929,hash_139f08,2012-05-15,retail,US,freelancer,low,
1930,hash_29530d,2012-01-16,retail,SG,self_employed,medium,
1931,hash_15d185,2012-03-08,retail,US,ceo,medium,
1932,hash_52d275,2022-12-22,corporate,IN,lawyer,low,
1933,hash_1e913e,2016-04-20,corporate,US,consultant,medium,
1934,hash_8562ae,2017-08-25,retail,FR,lawyer,low,
1935,hash_8d55a2,2015-04-10,corporate,NL,ceo,low,
1936,hash_11108a,2012-10-23,corporate,GB,consultant,low,
1937,hash_136f95,2010-12-07,retail,DE,student,low,
1938,hash_ad4cc1,2022-02-06,retail,CA,ceo,low,
1939,hash_f22e47,2023-09-19,retail,NL,lawyer,medium,
1940,hash_95e683,2022-02-18,retail,CA,consultant,medium,
1941,hash_7af626,2017-11-06,retail,DE,consultant,low,
1942,hash_519c84,2016-11-10,corporate,CA,consultant,low,
1943,hash_c3395d,2013-04-22,corporate,NL,consultant,low,
1944,hash_6f2688,2022-04-20,corporate,SG,consultant,low,
1945,hash_2d00f4,2013-02-27,corporate,US,consultant,medium,
1946,hash_1f71e3,2017-04-16,retail,US,business_owner,low,
1947,hash_de03be,2013-05-13,retail,NL,business_owner,medium,
1948,hash_7ca57a,2016-04-15,retail,CA,ceo,high,pep
1949,hash_36ac8e,2022-01-28,retail,FR,lawyer,low,
1950,hash_03e7d2,2016-01-08,retail,FR,doctor,medium,
1951,hash_6a508a,2014-06-12,corporate,NL,business_owner,medium,
1952,hash_1113d7,2021-10-02,retail,US,ceo,high,pep
1953,hash_a38b16,2014-04-01,corporate,AE,trader,medium,
1954,hash_5a7f96,2020-11-27,corporate,NL,business_owner,medium,
1955,hash_378a06,2018-08-21,retail,IN,self_employed,low,
1956,hash_e34084,2019-08-16,retail,FR,lawyer,low,
1957,hash_277a78,2021-11-05,retail,DE,trader,low,
1958,hash_d77f00,2016-11-17,retail,US,business_owner,low,
1959,hash_e4dd55,2022-12-15,retail,US,student,low,
1960,hash_7f1610,2010-12-05,corporate,NL,business_owner,low,
1961,hash_f106b7,2022-02-18,corporate,AE,consultant,high,pep
1962,hash_95f687,2020-01-31,retail,FR,business_owner,medium,
1963,hash_c215b4,2017-05-09,retail,FR,trader,high,
1964,hash_39dcaf,2017-04-06,corporate,DE,business_owner,low,
1965,hash_d46e1f,2020-09-17,retail,FR,trader,medium,
1966,hash_3683af,2016-06-16,corporate,DE,consultant,low,
1967,hash_a82d92,2022-08-26,retail,US,trader,low,
1968,hash_98c724,2011-08-02,retail,US,trader,low,
1969,hash_4d8556,2015-10-16,corporate,NL,trader,high,sanctions_match
1970,hash_0004d0,2022-05-10,retail,CA,lawyer,low,
1971,hash_de7399,2020-01-22,retail,NL,doctor,low,
1972,hash_c4de8c,2011-03-13,retail,DE,ceo,low,
1973,hash_deb54f,2015-04-21,corporate,AU,business_owner,medium,
1974,hash_3d863b,2022-03-13,retail,CA,self_employed,medium,
1975,hash_7d2b92,2014-04-25,corporate,US,trader,low,
1976,hash_dd055f,2022-07-31,corporate,GB,ceo,high,pep
1977,hash_4afd52,2021-12-22,retail,US,consultant,medium,
1978,hash_405e28,2013-01-13,retail,AE,lawyer,low,
1979,hash_798ceb,2018-05-27,retail,DE,self_employed,low,
1980,hash_f80bf0,2021-06-25,retail,FR,trader,low,
1981,hash_b3b4d2,2010-07-07,retail,US,ceo,low,
1982,hash_fb8758,2022-11-19,corporate,AE,consultant,low,
1983,hash_1e4d36,2013-12-25,retail,US,government_employee,low,
1984,hash_1b36ea,2012-06-26,retail,FR,trader,low,
1985,hash_1f36c1,2020-10-04,retail,CA,engineer,low,
1986,hash_8c2496,2021-10-21,retail,SG,business_owner,medium,
1987,hash_d68a18,2014-08-11,retail,US,freelancer,low,
1988,hash_9d7311,2011-07-13,retail,US,student,low,
1989,hash_4a3e00,2023-01-27,corporate,AU,lawyer,low,
1990,hash_dc513e,2017-05-10,corporate,FR,consultant,low,
1991,hash_96055f,2017-04-11,corporate,US,trader,low,
1992,hash_d5c186,2013-04-04,retail,US,self_employed,low,
1993,hash_c5a4e7,2018-10-03,retail,US,consultant,low,
1994,hash_008bd5,2015-10-18,retail,SG,business_owner,medium,
1995,hash_3f088e,2018-12-20,retail,NL,student,low,
1996,hash_6351bf,2017-02-03,retail,US,freelancer,low,
1997,hash_06964d,2015-07-19,retail,NL,ceo,low,
1998,hash_c5b2ce,2014-08-17,retail,AE,lawyer,high,sanctions_match
1999,hash_5ec829,2016-09-27,corporate,DE,business_owner,low,
